Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,pomocna,diskretno_vrijeme
Sarajevo,PM2.5 - Principal,12/24/2020 13:00,2020,12,24,13,101.0,174,Unhealthy,132.0,UG/M3,1 Hr,Valid,12/24/2020 12:00,21076
Sarajevo,PM2.5 - Principal,12/25/2020 23:00,2020,12,25,23,39.3,110,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid,12/25/2020 22:00,21110
Sarajevo,PM2.5 - Principal,12/26/2020 1:00,2020,12,26,1,58.8,153,Unhealthy,62.0,UG/M3,1 Hr,Valid,12/26/2020 0:00,21112
Sarajevo,PM2.5 - Principal,12/27/2020 23:00,2020,12,27,23,116.0,182,Unhealthy,125.0,UG/M3,1 Hr,Valid,12/27/2020 22:00,21158
Sarajevo,PM2.5 - Principal,12/28/2020 0:00,2020,12,28,0,117.5,183,Unhealthy,119.0,UG/M3,1 Hr,Valid,12/27/2020 23:00,21159
Sarajevo,PM2.5 - Principal,12/29/2020 10:00,2020,12,29,10,19.3,66,Moderate,29.0,UG/M3,1 Hr,Valid,12/29/2020 9:00,21192
Sarajevo,PM2.5 - Principal,12/30/2020 22:00,2020,12,30,22,99.1,174,Unhealthy,115.0,UG/M3,1 Hr,Valid,12/30/2020 21:00,21228
Sarajevo,PM2.5 - Principal,12/31/2020 0:00,2020,12,31,0,110.7,180,Unhealthy,122.0,UG/M3,1 Hr,Valid,12/30/2020 23:00,21230
Sarajevo,PM2.5 - Principal,1/1/2021 4:00,2021,1,1,4,134.4,192,Unhealthy,143.0,UG/M3,1 Hr,Valid,1/1/2021 3:00,21258
Sarajevo,PM2.5 - Principal,1/2/2021 1:00,2021,1,2,1,33.5,96,Moderate,41.0,UG/M3,1 Hr,Valid,1/2/2021 0:00,21279
Sarajevo,PM2.5 - Principal,1/3/2021 20:00,2021,1,3,20,53.1,144,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid,1/3/2021 19:00,21322
Sarajevo,PM2.5 - Principal,1/4/2021 18:00,2021,1,4,18,86.1,167,Unhealthy,94.0,UG/M3,1 Hr,Valid,1/4/2021 17:00,21344
Sarajevo,PM2.5 - Principal,1/5/2021 16:00,2021,1,5,16,88.8,168,Unhealthy,93.0,UG/M3,1 Hr,Valid,1/5/2021 15:00,21366
Sarajevo,PM2.5 - Principal,1/6/2021 20:00,2021,1,6,20,40.8,114,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,1/6/2021 19:00,21393
Sarajevo,PM2.5 - Principal,1/7/2021 21:00,2021,1,7,21,93.4,171,Unhealthy,97.0,UG/M3,1 Hr,Valid,1/7/2021 20:00,21418
Sarajevo,PM2.5 - Principal,1/8/2021 18:00,2021,1,8,18,118.9,184,Unhealthy,128.0,UG/M3,1 Hr,Valid,1/8/2021 17:00,21439
Sarajevo,PM2.5 - Principal,1/9/2021 2:00,2021,1,9,2,112.4,180,Unhealthy,121.0,UG/M3,1 Hr,Valid,1/9/2021 1:00,21447
Sarajevo,PM2.5 - Principal,1/10/2021 18:00,2021,1,10,18,83.8,166,Unhealthy,95.0,UG/M3,1 Hr,Valid,1/10/2021 17:00,21487
Sarajevo,PM2.5 - Principal,1/11/2021 22:00,2021,1,11,22,55.0,149,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid,1/11/2021 21:00,21515
Sarajevo,PM2.5 - Principal,1/12/2021 22:00,2021,1,12,22,76.1,162,Unhealthy,83.0,UG/M3,1 Hr,Valid,1/12/2021 21:00,21538
Sarajevo,PM2.5 - Principal,1/13/2021 14:00,2021,1,13,14,92.8,170,Unhealthy,100.0,UG/M3,1 Hr,Valid,1/13/2021 13:00,21554
Sarajevo,PM2.5 - Principal,1/14/2021 23:00,2021,1,14,23,194.0,244,Very Unhealthy,195.0,UG/M3,1 Hr,Valid,1/14/2021 22:00,21587
Sarajevo,PM2.5 - Principal,1/15/2021 0:00,2021,1,15,0,157.5,208,Very Unhealthy,121.0,UG/M3,1 Hr,Valid,1/14/2021 23:00,21588
Sarajevo,PM2.5 - Principal,1/16/2021 0:00,2021,1,16,0,69.8,158,Unhealthy,62.0,UG/M3,1 Hr,Valid,1/15/2021 23:00,21612
Sarajevo,PM2.5 - Principal,1/17/2021 15:00,2021,1,17,15,94.1,171,Unhealthy,134.0,UG/M3,1 Hr,Valid,1/17/2021 14:00,21651
Sarajevo,PM2.5 - Principal,1/18/2021 23:00,2021,1,18,23,83.4,165,Unhealthy,107.0,UG/M3,1 Hr,Valid,1/18/2021 22:00,21683
Sarajevo,PM2.5 - Principal,1/19/2021 18:00,2021,1,19,18,266.5,317,Hazardous,297.0,UG/M3,1 Hr,Valid,1/19/2021 17:00,21702
Sarajevo,PM2.5 - Principal,1/20/2021 0:00,2021,1,20,0,159.6,210,Very Unhealthy,151.0,UG/M3,1 Hr,Valid,1/19/2021 23:00,21708
Sarajevo,PM2.5 - Principal,1/21/2021 6:00,2021,1,21,6,163.3,214,Very Unhealthy,164.0,UG/M3,1 Hr,Valid,1/21/2021 5:00,21738
Sarajevo,PM2.5 - Principal,1/22/2021 10:00,2021,1,22,10,5.3,22,Good,6.0,UG/M3,1 Hr,Valid,1/22/2021 9:00,21766
Sarajevo,PM2.5 - Principal,1/23/2021 16:00,2021,1,23,16,11.5,48,Good,12.0,UG/M3,1 Hr,Valid,1/23/2021 15:00,21796
Sarajevo,PM2.5 - Principal,1/24/2021 20:00,2021,1,24,20,14.3,56,Moderate,17.0,UG/M3,1 Hr,Valid,1/24/2021 19:00,21824
Sarajevo,PM2.5 - Principal,1/25/2021 15:00,2021,1,25,15,36.0,102,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid,1/25/2021 14:00,21842
Sarajevo,PM2.5 - Principal,1/26/2021 23:00,2021,1,26,23,36.5,103,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid,1/26/2021 22:00,21874
Sarajevo,PM2.5 - Principal,1/27/2021 23:00,2021,1,27,23,70.9,159,Unhealthy,86.0,UG/M3,1 Hr,Valid,1/27/2021 22:00,21898
Sarajevo,PM2.5 - Principal,1/28/2021 18:00,2021,1,28,18,152.4,203,Very Unhealthy,160.0,UG/M3,1 Hr,Valid,1/28/2021 17:00,21917
Sarajevo,PM2.5 - Principal,1/29/2021 3:00,2021,1,29,3,114.9,182,Unhealthy,119.0,UG/M3,1 Hr,Valid,1/29/2021 2:00,21926
Sarajevo,PM2.5 - Principal,1/30/2021 19:00,2021,1,30,19,241.8,291,Very Unhealthy,270.0,UG/M3,1 Hr,Valid,1/30/2021 18:00,21964
Sarajevo,PM2.5 - Principal,1/31/2021 0:00,2021,1,31,0,201.2,251,Very Unhealthy,181.0,UG/M3,1 Hr,Valid,1/30/2021 23:00,21969
Sarajevo,PM2.5 - Principal,2/1/2021 23:00,2021,2,1,23,144.3,197,Unhealthy,154.0,UG/M3,1 Hr,Valid,2/1/2021 22:00,22016
Sarajevo,PM2.5 - Principal,2/2/2021 22:00,2021,2,2,22,184.2,234,Very Unhealthy,199.0,UG/M3,1 Hr,Valid,2/2/2021 21:00,22039
Sarajevo,PM2.5 - Principal,2/3/2021 13:00,2021,2,3,13,177.3,228,Very Unhealthy,184.0,UG/M3,1 Hr,Valid,2/3/2021 12:00,22054
Sarajevo,PM2.5 - Principal,2/4/2021 10:00,2021,2,4,10,69.9,158,Unhealthy,73.0,UG/M3,1 Hr,Valid,2/4/2021 9:00,22075
Sarajevo,PM2.5 - Principal,2/5/2021 21:00,2021,2,5,21,55.9,151,Unhealthy,59.0,UG/M3,1 Hr,Valid,2/5/2021 20:00,22110
Sarajevo,PM2.5 - Principal,2/6/2021 12:00,2021,2,6,12,55.9,151,Unhealthy,71.0,UG/M3,1 Hr,Valid,2/6/2021 11:00,22125
Sarajevo,PM2.5 - Principal,2/7/2021 4:00,2021,2,7,4,36.7,104,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,2/7/2021 3:00,22141
Sarajevo,PM2.5 - Principal,2/8/2021 22:00,2021,2,8,22,32.9,95,Moderate,41.0,UG/M3,1 Hr,Valid,2/8/2021 21:00,22182
Sarajevo,PM2.5 - Principal,2/9/2021 0:00,2021,2,9,0,34.7,99,Moderate,37.0,UG/M3,1 Hr,Valid,2/8/2021 23:00,22184
Sarajevo,PM2.5 - Principal,2/10/2021 1:00,2021,2,10,1,44.5,123,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,2/10/2021 0:00,22199
Sarajevo,PM2.5 - Principal,2/11/2021 21:00,2021,2,11,21,29.5,88,Moderate,34.0,UG/M3,1 Hr,Valid,2/11/2021 20:00,22238
Sarajevo,PM2.5 - Principal,2/12/2021 0:00,2021,2,12,0,24.3,77,Moderate,22.0,UG/M3,1 Hr,Valid,2/11/2021 23:00,22241
Sarajevo,PM2.5 - Principal,2/13/2021 21:00,2021,2,13,21,17.9,63,Moderate,20.0,UG/M3,1 Hr,Valid,2/13/2021 20:00,22286
Sarajevo,PM2.5 - Principal,2/14/2021 21:00,2021,2,14,21,39.6,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid,2/14/2021 20:00,22310
Sarajevo,PM2.5 - Principal,2/15/2021 10:00,2021,2,15,10,35.8,102,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,2/15/2021 9:00,22323
Sarajevo,PM2.5 - Principal,2/16/2021 23:00,2021,2,16,23,105.9,177,Unhealthy,123.0,UG/M3,1 Hr,Valid,2/16/2021 22:00,22360
Sarajevo,PM2.5 - Principal,2/17/2021 10:00,2021,2,17,10,124.2,186,Unhealthy,133.0,UG/M3,1 Hr,Valid,2/17/2021 9:00,22371
Sarajevo,PM2.5 - Principal,2/18/2021 5:00,2021,2,18,5,84.8,166,Unhealthy,96.0,UG/M3,1 Hr,Valid,2/18/2021 4:00,22390
Sarajevo,PM2.5 - Principal,2/19/2021 15:00,2021,2,19,15,147.3,198,Unhealthy,157.0,UG/M3,1 Hr,Valid,2/19/2021 14:00,22424
Sarajevo,PM2.5 - Principal,2/20/2021 3:00,2021,2,20,3,74.5,161,Unhealthy,77.0,UG/M3,1 Hr,Valid,2/20/2021 2:00,22436
Sarajevo,PM2.5 - Principal,2/21/2021 11:00,2021,2,21,11,45.5,126,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid,2/21/2021 10:00,22468
Sarajevo,PM2.5 - Principal,2/22/2021 11:00,2021,2,22,11,43.7,121,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid,2/22/2021 10:00,22491
Sarajevo,PM2.5 - Principal,2/23/2021 22:00,2021,2,23,22,64.9,156,Unhealthy,66.0,UG/M3,1 Hr,Valid,2/23/2021 21:00,22526
Sarajevo,PM2.5 - Principal,2/24/2021 20:00,2021,2,24,20,93.6,171,Unhealthy,100.0,UG/M3,1 Hr,Valid,2/24/2021 19:00,22548
Sarajevo,PM2.5 - Principal,2/25/2021 11:00,2021,2,25,11,74.8,161,Unhealthy,80.0,UG/M3,1 Hr,Valid,2/25/2021 10:00,22563
Sarajevo,PM2.5 - Principal,2/26/2021 21:00,2021,2,26,21,63.9,155,Unhealthy,77.0,UG/M3,1 Hr,Valid,2/26/2021 20:00,22597
Sarajevo,PM2.5 - Principal,2/27/2021 12:00,2021,2,27,12,67.2,157,Unhealthy,70.0,UG/M3,1 Hr,Valid,2/27/2021 11:00,22612
Sarajevo,PM2.5 - Principal,2/28/2021 22:00,2021,2,28,22,21.1,70,Moderate,24.0,UG/M3,1 Hr,Valid,2/28/2021 21:00,22646
Sarajevo,PM2.5 - Principal,3/1/2021 12:00,2021,3,1,12,47.2,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,3/1/2021 11:00,22660
Sarajevo,PM2.5 - Principal,3/2/2021 10:00,2021,3,2,10,48.6,133,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid,3/2/2021 9:00,22682
Sarajevo,PM2.5 - Principal,3/3/2021 10:00,2021,3,3,10,65.4,156,Unhealthy,75.0,UG/M3,1 Hr,Valid,3/3/2021 9:00,22706
Sarajevo,PM2.5 - Principal,3/4/2021 10:00,2021,3,4,10,54.4,148,Unhealthy for Sensitive Groups,77.0,UG/M3,1 Hr,Valid,3/4/2021 9:00,22730
Sarajevo,PM2.5 - Principal,3/5/2021 11:00,2021,3,5,11,59.9,153,Unhealthy,77.0,UG/M3,1 Hr,Valid,3/5/2021 10:00,22755
Sarajevo,PM2.5 - Principal,3/6/2021 0:00,2021,3,6,0,30.6,90,Moderate,24.0,UG/M3,1 Hr,Valid,3/5/2021 23:00,22768
Sarajevo,PM2.5 - Principal,3/7/2021 23:00,2021,3,7,23,65.5,156,Unhealthy,72.0,UG/M3,1 Hr,Valid,3/7/2021 22:00,22815
Sarajevo,PM2.5 - Principal,3/8/2021 9:00,2021,3,8,9,64.6,156,Unhealthy,79.0,UG/M3,1 Hr,Valid,3/8/2021 8:00,22825
Sarajevo,PM2.5 - Principal,3/9/2021 11:00,2021,3,9,11,66.7,157,Unhealthy,75.0,UG/M3,1 Hr,Valid,3/9/2021 10:00,22848
Sarajevo,PM2.5 - Principal,3/10/2021 1:00,2021,3,10,1,56.9,152,Unhealthy,61.0,UG/M3,1 Hr,Valid,3/10/2021 0:00,22862
Sarajevo,PM2.5 - Principal,3/11/2021 0:00,2021,3,11,0,37.3,105,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid,3/10/2021 23:00,22885
Sarajevo,PM2.5 - Principal,3/12/2021 19:00,2021,3,12,19,35.5,101,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,3/12/2021 18:00,22928
Sarajevo,PM2.5 - Principal,3/13/2021 22:00,2021,3,13,22,35.9,102,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid,3/13/2021 21:00,22955
Sarajevo,PM2.5 - Principal,3/14/2021 0:00,2021,3,14,0,24.9,78,Moderate,15.0,UG/M3,1 Hr,Valid,3/13/2021 23:00,22957
Sarajevo,PM2.5 - Principal,3/15/2021 23:00,2021,3,15,23,68.9,158,Unhealthy,84.0,UG/M3,1 Hr,Valid,3/15/2021 22:00,23004
Sarajevo,PM2.5 - Principal,3/16/2021 0:00,2021,3,16,0,74.4,161,Unhealthy,80.0,UG/M3,1 Hr,Valid,3/15/2021 23:00,23005
Sarajevo,PM2.5 - Principal,3/17/2021 23:00,2021,3,17,23,50.3,137,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid,3/17/2021 22:00,23052
Sarajevo,PM2.5 - Principal,3/18/2021 1:00,2021,3,18,1,57.8,152,Unhealthy,61.0,UG/M3,1 Hr,Valid,3/18/2021 0:00,23054
Sarajevo,PM2.5 - Principal,3/19/2021 0:00,2021,3,19,0,39.2,110,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,3/18/2021 23:00,23077
Sarajevo,PM2.5 - Principal,3/20/2021 12:00,2021,3,20,12,36.7,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,3/20/2021 11:00,23113
Sarajevo,PM2.5 - Principal,3/21/2021 22:00,2021,3,21,22,26.6,81,Moderate,32.0,UG/M3,1 Hr,Valid,3/21/2021 21:00,23147
Sarajevo,PM2.5 - Principal,3/22/2021 0:00,2021,3,22,0,25.1,78,Moderate,28.0,UG/M3,1 Hr,Valid,3/21/2021 23:00,23149
Sarajevo,PM2.5 - Principal,3/23/2021 23:00,2021,3,23,23,51.1,139,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid,3/23/2021 22:00,23195
Sarajevo,PM2.5 - Principal,3/24/2021 23:00,2021,3,24,23,77.4,162,Unhealthy,87.0,UG/M3,1 Hr,Valid,3/24/2021 22:00,23219
Sarajevo,PM2.5 - Principal,3/25/2021 0:00,2021,3,25,0,56.7,152,Unhealthy,36.0,UG/M3,1 Hr,Valid,3/24/2021 23:00,23220
Sarajevo,PM2.5 - Principal,3/26/2021 5:00,2021,3,26,5,93.2,170,Unhealthy,131.0,UG/M3,1 Hr,Valid,3/26/2021 4:00,23249
Sarajevo,PM2.5 - Principal,3/27/2021 1:00,2021,3,27,1,33.3,96,Moderate,34.0,UG/M3,1 Hr,Valid,3/27/2021 0:00,23269
Sarajevo,PM2.5 - Principal,3/28/2021 22:00,2021,3,28,22,36.7,104,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid,3/28/2021 21:00,23313
Sarajevo,PM2.5 - Principal,3/29/2021 12:00,2021,3,29,12,48.7,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,3/29/2021 11:00,23327
Sarajevo,PM2.5 - Principal,3/30/2021 13:00,2021,3,30,13,51.5,140,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid,3/30/2021 12:00,23352
Sarajevo,PM2.5 - Principal,3/31/2021 12:00,2021,3,31,12,41.0,115,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,3/31/2021 11:00,23375
Sarajevo,PM2.5 - Principal,4/1/2021 3:00,2021,4,1,3,38.3,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid,4/1/2021 2:00,23390
Sarajevo,PM2.5 - Principal,4/2/2021 11:00,2021,4,2,11,23.9,76,Moderate,26.0,UG/M3,1 Hr,Valid,4/2/2021 10:00,23422
Sarajevo,PM2.5 - Principal,4/3/2021 9:00,2021,4,3,9,30.0,89,Moderate,36.0,UG/M3,1 Hr,Valid,4/3/2021 8:00,23444
Sarajevo,PM2.5 - Principal,4/4/2021 2:00,2021,4,4,2,42.0,117,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid,4/4/2021 1:00,23461
Sarajevo,PM2.5 - Principal,4/5/2021 9:00,2021,4,5,9,31.5,92,Moderate,36.0,UG/M3,1 Hr,Valid,4/5/2021 8:00,23492
Sarajevo,PM2.5 - Principal,4/6/2021 12:00,2021,4,6,12,20.8,69,Moderate,25.0,UG/M3,1 Hr,Valid,4/6/2021 10:00,23520
Sarajevo,PM2.5 - Principal,4/7/2021 21:00,2021,4,7,21,32.7,94,Moderate,52.0,UG/M3,1 Hr,Valid,4/7/2021 20:00,23551
Sarajevo,PM2.5 - Principal,4/8/2021 1:00,2021,4,8,1,21.3,70,Moderate,26.0,UG/M3,1 Hr,Valid,4/8/2021 0:00,23555
Sarajevo,PM2.5 - Principal,4/9/2021 11:00,2021,4,9,11,23.0,74,Moderate,26.0,UG/M3,1 Hr,Valid,4/9/2021 10:00,23589
Sarajevo,PM2.5 - Principal,4/10/2021 1:00,2021,4,10,1,23.6,75,Moderate,30.0,UG/M3,1 Hr,Valid,4/10/2021 0:00,23603
Sarajevo,PM2.5 - Principal,4/11/2021 14:00,2021,4,11,14,41.8,117,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid,4/11/2021 13:00,23640
Sarajevo,PM2.5 - Principal,4/12/2021 11:00,2021,4,12,11,40.0,112,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid,4/12/2021 10:00,23661
Sarajevo,PM2.5 - Principal,4/13/2021 22:00,2021,4,13,22,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid,4/13/2021 21:00,23696
Sarajevo,PM2.5 - Principal,4/14/2021 23:00,2021,4,14,23,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid,4/14/2021 22:00,23721
Sarajevo,PM2.5 - Principal,4/15/2021 4:00,2021,4,15,4,22.4,73,Moderate,25.0,UG/M3,1 Hr,Valid,4/15/2021 3:00,23726
Sarajevo,PM2.5 - Principal,4/16/2021 11:00,2021,4,16,11,26.3,81,Moderate,28.0,UG/M3,1 Hr,Valid,4/16/2021 10:00,23757
Sarajevo,PM2.5 - Principal,4/17/2021 9:00,2021,4,17,9,30.5,90,Moderate,38.0,UG/M3,1 Hr,Valid,4/17/2021 8:00,23779
Sarajevo,PM2.5 - Principal,4/18/2021 22:00,2021,4,18,22,34.7,99,Moderate,39.0,UG/M3,1 Hr,Valid,4/18/2021 21:00,23816
Sarajevo,PM2.5 - Principal,4/19/2021 3:00,2021,4,19,3,34.5,98,Moderate,35.0,UG/M3,1 Hr,Valid,4/19/2021 2:00,23821
Sarajevo,PM2.5 - Principal,4/20/2021 11:00,2021,4,20,11,28.1,85,Moderate,31.0,UG/M3,1 Hr,Valid,4/20/2021 9:00,23854
Sarajevo,PM2.5 - Principal,4/21/2021 11:00,2021,4,21,11,28.0,84,Moderate,31.0,UG/M3,1 Hr,Valid,4/21/2021 10:00,23876
Sarajevo,PM2.5 - Principal,4/22/2021 8:00,2021,4,22,8,42.4,118,Unhealthy for Sensitive Groups,72.0,UG/M3,1 Hr,Valid,4/22/2021 7:00,23892
Sarajevo,PM2.5 - Principal,4/23/2021 21:00,2021,4,23,21,16.3,60,Moderate,18.0,UG/M3,1 Hr,Valid,4/23/2021 20:00,23929
Sarajevo,PM2.5 - Principal,4/24/2021 11:00,2021,4,24,11,16.9,61,Moderate,19.0,UG/M3,1 Hr,Valid,4/24/2021 10:00,23943
Sarajevo,PM2.5 - Principal,4/25/2021 10:00,2021,4,25,10,16.1,59,Moderate,18.0,UG/M3,1 Hr,Valid,4/25/2021 9:00,23966
Sarajevo,PM2.5 - Principal,4/26/2021 10:00,2021,4,26,10,20.9,70,Moderate,24.0,UG/M3,1 Hr,Valid,4/26/2021 9:00,23990
Sarajevo,PM2.5 - Principal,4/27/2021 23:00,2021,4,27,23,16.4,60,Moderate,21.0,UG/M3,1 Hr,Valid,4/27/2021 22:00,24027
Sarajevo,PM2.5 - Principal,4/28/2021 11:00,2021,4,28,11,48.1,132,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,4/28/2021 10:00,24039
Sarajevo,PM2.5 - Principal,4/29/2021 12:00,2021,4,29,12,28.5,85,Moderate,30.0,UG/M3,1 Hr,Valid,4/29/2021 11:00,24064
Sarajevo,PM2.5 - Principal,4/30/2021 21:00,2021,4,30,21,9.8,41,Good,12.0,UG/M3,1 Hr,Valid,4/30/2021 20:00,24097
Sarajevo,PM2.5 - Principal,5/1/2021 17:00,2021,5,1,17,17.1,62,Moderate,19.0,UG/M3,1 Hr,Valid,5/1/2021 16:00,24117
Sarajevo,PM2.5 - Principal,5/2/2021 9:00,2021,5,2,9,14.2,55,Moderate,16.0,UG/M3,1 Hr,Valid,5/2/2021 8:00,24132
Sarajevo,PM2.5 - Principal,5/3/2021 21:00,2021,5,3,21,18.0,63,Moderate,22.0,UG/M3,1 Hr,Valid,5/3/2021 20:00,24168
Sarajevo,PM2.5 - Principal,5/4/2021 10:00,2021,5,4,10,17.4,62,Moderate,21.0,UG/M3,1 Hr,Valid,5/4/2021 9:00,24181
Sarajevo,PM2.5 - Principal,5/5/2021 0:00,2021,5,5,0,4.7,20,Good,5.0,UG/M3,1 Hr,Valid,5/4/2021 23:00,24195
Sarajevo,PM2.5 - Principal,5/6/2021 14:00,2021,5,6,14,7.5,31,Good,8.0,UG/M3,1 Hr,Valid,5/6/2021 13:00,24233
Sarajevo,PM2.5 - Principal,5/7/2021 22:00,2021,5,7,22,18.8,65,Moderate,28.0,UG/M3,1 Hr,Valid,5/7/2021 21:00,24262
Sarajevo,PM2.5 - Principal,5/8/2021 22:00,2021,5,8,22,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid,5/8/2021 21:00,24286
Sarajevo,PM2.5 - Principal,5/9/2021 23:00,2021,5,9,23,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid,5/9/2021 22:00,24311
Sarajevo,PM2.5 - Principal,5/10/2021 11:00,2021,5,10,11,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid,5/10/2021 10:00,24323
Sarajevo,PM2.5 - Principal,5/11/2021 1:00,2021,5,11,1,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid,5/11/2021 0:00,24337
Sarajevo,PM2.5 - Principal,5/12/2021 21:00,2021,5,12,21,16.3,60,Moderate,29.0,UG/M3,1 Hr,Valid,5/12/2021 20:00,24381
Sarajevo,PM2.5 - Principal,5/13/2021 2:00,2021,5,13,2,9.5,40,Good,10.0,UG/M3,1 Hr,Valid,5/13/2021 1:00,24386
Sarajevo,PM2.5 - Principal,5/14/2021 9:00,2021,5,14,9,6.3,26,Good,8.0,UG/M3,1 Hr,Valid,5/14/2021 8:00,24417
Sarajevo,PM2.5 - Principal,5/15/2021 13:00,2021,5,15,13,10.5,44,Good,12.0,UG/M3,1 Hr,Valid,5/15/2021 12:00,24445
Sarajevo,PM2.5 - Principal,5/16/2021 2:00,2021,5,16,2,11.3,47,Good,13.0,UG/M3,1 Hr,Valid,5/16/2021 1:00,24458
Sarajevo,PM2.5 - Principal,5/17/2021 23:00,2021,5,17,23,8.2,34,Good,9.0,UG/M3,1 Hr,Valid,5/17/2021 22:00,24503
Sarajevo,PM2.5 - Principal,5/18/2021 23:00,2021,5,18,23,12.9,53,Moderate,16.0,UG/M3,1 Hr,Valid,5/18/2021 22:00,24527
Sarajevo,PM2.5 - Principal,5/19/2021 0:00,2021,5,19,0,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid,5/18/2021 23:00,24528
Sarajevo,PM2.5 - Principal,5/20/2021 0:00,2021,5,20,0,11.9,50,Good,11.0,UG/M3,1 Hr,Valid,5/19/2021 23:00,24552
Sarajevo,PM2.5 - Principal,5/21/2021 21:00,2021,5,21,21,21.1,70,Moderate,33.0,UG/M3,1 Hr,Valid,5/21/2021 20:00,24596
Sarajevo,PM2.5 - Principal,5/22/2021 0:00,2021,5,22,0,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid,5/21/2021 23:00,24599
Sarajevo,PM2.5 - Principal,5/23/2021 22:00,2021,5,23,22,14.7,56,Moderate,21.0,UG/M3,1 Hr,Valid,5/23/2021 21:00,24645
Sarajevo,PM2.5 - Principal,5/24/2021 17:00,2021,5,24,17,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid,5/24/2021 16:00,24664
Sarajevo,PM2.5 - Principal,5/25/2021 14:00,2021,5,25,14,14.0,55,Moderate,17.0,UG/M3,1 Hr,Valid,5/25/2021 13:00,24684
Sarajevo,PM2.5 - Principal,5/26/2021 21:00,2021,5,26,21,23.2,74,Moderate,37.0,UG/M3,1 Hr,Valid,5/26/2021 20:00,24715
Sarajevo,PM2.5 - Principal,5/27/2021 22:00,2021,5,27,22,24.1,76,Moderate,25.0,UG/M3,1 Hr,Valid,5/27/2021 21:00,24740
Sarajevo,PM2.5 - Principal,5/28/2021 0:00,2021,5,28,0,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid,5/27/2021 23:00,24742
Sarajevo,PM2.5 - Principal,5/29/2021 12:00,2021,5,29,12,12.0,50,Good,13.0,UG/M3,1 Hr,Valid,5/29/2021 11:00,24778
Sarajevo,PM2.5 - Principal,5/30/2021 16:00,2021,5,30,16,15.3,58,Moderate,22.0,UG/M3,1 Hr,Valid,5/30/2021 15:00,24806
Sarajevo,PM2.5 - Principal,5/31/2021 7:00,2021,5,31,7,17.3,62,Moderate,19.0,UG/M3,1 Hr,Valid,5/31/2021 6:00,24821
Sarajevo,PM2.5 - Principal,6/1/2021 13:00,2021,6,1,13,15.7,59,Moderate,18.0,UG/M3,1 Hr,Valid,6/1/2021 12:00,24851
Sarajevo,PM2.5 - Principal,6/2/2021 21:00,2021,6,2,21,35.9,102,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid,6/2/2021 20:00,24883
